left_ear,right_ear,avg_ear,mar,yaw_deg,pitch_deg,roll_deg,ear_asymmetry,nose_centrality,label_id,label_name
0.3327,0.1637,0.2372,0.2251,25.1634,13.3626,6.7402,0.0379,0.4096,1,Distracted
0.1276,0.076,0.1103,0.438,38.6894,7.7023,8.6242,0.0652,0.6133,3,Absent
0.2838,0.2533,0.2312,0.2776,53.3962,6.9016,9.7108,0.0469,0.3216,1,Distracted
0.2039,0.1779,0.202,0.4209,-1.3209,3.3315,14.2247,0.0445,0.0006,2,Drowsy
0.2706,0.3075,0.2992,0.2377,24.8475,16.569,0.6659,0.0312,0.3624,1,Distracted
0.2116,0.2286,0.1372,0.4681,8.1682,10.1661,-1.8019,0.0615,0.0849,2,Drowsy
0.0257,0.223,0.1211,0.5089,4.2497,24.939,8.9848,0.0299,0.0519,2,Drowsy
0.2749,0.3329,0.3217,0.2251,7.6116,-7.5599,2.9249,0.0245,0.1012,0,Attentive
0.2776,0.241,0.2995,0.2647,4.9953,0.7133,2.6238,0.0352,0.0615,0,Attentive
0.3097,0.2646,0.3297,0.2268,4.6093,4.983,0.7055,0.0259,0.0358,0,Attentive
0.3322,0.2811,0.2926,0.2885,-1.2191,2.9643,3.9938,0.0279,0.0,0,Attentive
0.0776,0.0828,0.0784,0.6053,-6.2061,18.8802,27.2271,0.1044,0.5024,3,Absent
0.1214,0.2253,0.1979,0.5293,14.3234,1.3983,2.208,0.0021,0.2056,2,Drowsy
0.315,0.2492,0.2957,0.2094,9.6245,10.4976,-8.3724,0.0198,0.0837,0,Attentive
0.2563,0.2791,0.1966,0.2139,27.4754,22.075,0.1171,0.0336,0.3727,1,Distracted
0.2874,0.2915,0.2664,0.2041,-5.0331,-2.3746,1.8266,0.0223,0.0965,0,Attentive
0.325,0.2367,0.3163,0.4064,44.1699,17.9035,6.0176,0.0195,0.4261,1,Distracted
0.0387,0.0,0.0254,0.5962,36.1693,25.198,16.6825,0.0,0.804,3,Absent
0.2158,0.2868,0.2933,0.3721,50.7223,18.6458,-7.9761,0.0484,0.4206,1,Distracted
0.3465,0.3016,0.3308,0.2953,24.8196,4.1666,5.6178,0.0175,0.2393,1,Distracted
0.0841,0.0525,0.117,0.3835,18.8432,-6.4488,4.0537,0.0657,0.2952,3,Absent
0.0391,0.0232,0.0446,0.5861,15.8729,35.5591,16.0481,0.0645,0.5783,3,Absent
0.1774,0.0468,0.1887,0.4199,-3.8676,10.5258,9.8635,0.0305,0.0422,2,Drowsy
0.1407,0.1104,0.0893,0.5942,27.0802,44.2852,17.4196,0.0059,0.0,3,Absent
0.0655,0.0777,0.1163,0.6847,13.2821,12.7182,-3.8016,0.057,0.5316,3,Absent
0.136,0.2519,0.2493,0.312,25.3337,7.8489,14.2537,0.0499,0.4402,1,Distracted
0.0619,0.0788,0.1672,0.7402,3.1956,20.4216,18.9892,0.0183,0.7018,3,Absent
0.0505,0.0976,0.0854,0.4751,2.675,11.8863,5.94,0.0876,0.5514,3,Absent
0.2555,0.2066,0.2646,0.2118,37.7798,3.4397,11.6698,0.0621,0.4179,1,Distracted
0.0241,0.0,0.0281,0.6964,17.8774,31.282,21.0209,0.0309,0.4522,3,Absent
0.2874,0.3025,0.273,0.3023,23.104,0.3417,6.4203,0.0436,0.1625,1,Distracted
0.3181,0.3412,0.309,0.3094,-4.7183,0.0976,-1.6215,0.0231,0.0392,0,Attentive
0.1057,0.0224,0.051,0.6043,18.6967,35.0957,23.2894,0.0515,0.4979,3,Absent
0.2976,0.2826,0.288,0.2848,-1.1415,2.3834,12.8497,0.0058,0.0,0,Attentive
0.2862,0.2641,0.2841,0.2891,28.0526,1.0363,2.3078,0.0347,0.4099,1,Distracted
0.1903,0.0688,0.0974,0.5574,25.7777,41.8899,7.1728,0.0638,0.2689,3,Absent
0.2619,0.2393,0.2512,0.2027,24.1946,24.1946,-0.4929,0.0325,0.2997,1,Distracted
0.2492,0.147,0.1476,0.4264,10.5696,12.4389,-0.4784,0.0551,0.032,2,Drowsy
0.1064,0.1252,0.1335,0.6133,-1.3733,2.2855,-7.0573,0.0362,0.4732,3,Absent
0.1413,0.1574,0.187,0.5012,-8.7215,7.8611,1.0669,0.027,0.0853,2,Drowsy
0.2803,0.2909,0.2664,0.209,-0.8098,9.1207,3.3128,0.0219,0.0755,0,Attentive
0.1265,0.1856,0.1551,0.3875,5.2274,-4.2654,-4.7078,0.0534,0.0028,2,Drowsy
0.3465,0.2736,0.2715,0.2834,33.5009,7.848,11.8604,0.033,0.4212,1,Distracted
0.2564,0.2931,0.2612,0.3081,49.5921,2.8068,4.2165,0.0392,0.3064,1,Distracted
0.0818,0.0825,0.1072,0.5471,27.6677,6.1911,31.0387,0.066,0.4124,3,Absent
0.1221,0.1236,0.2001,0.5376,10.3109,16.8702,10.2057,0.0,0.098,2,Drowsy
0.2808,0.1854,0.1592,0.3355,-10.6072,10.9087,7.2732,0.0321,0.0794,2,Drowsy
0.2888,0.2104,0.266,0.3053,25.1032,15.868,3.3858,0.0532,0.4862,1,Distracted
0.1499,0.2211,0.2611,0.3709,-5.4552,9.4043,8.3775,0.0382,0.0379,2,Drowsy
0.0718,0.0988,0.0714,0.6972,19.867,32.2076,5.1758,0.0,0.3553,3,Absent
0.1812,0.2053,0.2015,0.248,-5.1207,-0.165,-0.0803,0.0316,0.12,2,Drowsy
0.1211,0.0802,0.1284,0.6242,2.355,19.8446,16.2717,0.0475,0.8061,3,Absent
0.0248,0.0724,0.0906,0.6617,37.1675,29.3013,4.5551,0.045,0.4877,3,Absent
0.232,0.2979,0.2991,0.2143,33.3167,6.6448,6.5359,0.0076,0.4752,1,Distracted
0.0724,0.0407,0.081,0.8606,10.9492,2.2849,8.9881,0.0539,0.6876,3,Absent
0.3138,0.3042,0.333,0.2475,55.0912,0.9908,-1.0761,0.0,0.3054,1,Distracted
0.1592,0.1839,0.2446,0.5529,-3.3737,27.3468,3.8442,0.0649,0.0338,2,Drowsy
0.1199,0.1816,0.2074,0.3887,-2.459,20.1276,-3.1324,0.0,0.0339,2,Drowsy
0.3398,0.2686,0.211,0.2973,17.6729,14.4485,7.4694,0.0112,0.4621,1,Distracted
0.3177,0.2204,0.3342,0.2131,8.4925,8.1875,-2.3835,0.0266,0.0384,0,Attentive
0.0,0.0845,0.1008,0.6391,39.678,-0.5584,6.5869,0.0401,0.6925,3,Absent
0.2478,0.1698,0.2278,0.6573,3.125,3.6859,-2.5891,0.0338,0.0833,2,Drowsy
0.2886,0.2409,0.2856,0.2546,25.8127,17.3411,-4.2262,0.0413,0.4184,1,Distracted
0.3172,0.342,0.3231,0.253,-2.1755,7.8876,3.9674,0.029,0.0691,0,Attentive
0.3427,0.2972,0.2778,0.2999,0.7056,8.3166,0.5412,0.0194,0.0648,0,Attentive
0.2047,0.1143,0.1792,0.4781,-3.9166,19.3771,2.0714,0.038,0.0735,2,Drowsy
0.2709,0.2708,0.2521,0.2874,42.3795,22.0358,-3.9357,0.0251,0.3947,1,Distracted
0.0798,0.0799,0.1045,0.6713,42.1498,23.615,5.0329,0.036,0.6708,3,Absent
0.2251,0.1638,0.1975,0.4993,6.6225,4.1643,-1.1403,0.05,0.0117,2,Drowsy
0.2361,0.3137,0.2755,0.1923,-10.4988,-9.5572,-4.7772,0.0129,0.1086,0,Attentive
0.1737,0.1857,0.1688,0.5896,-4.4859,19.7957,5.9814,0.0525,0.0668,2,Drowsy
0.2514,0.2656,0.3511,0.2252,31.6561,6.1251,3.517,0.0234,0.3779,1,Distracted
0.2927,0.2988,0.2966,0.2667,14.4509,10.5724,-4.5611,0.0262,0.0899,0,Attentive
0.1697,0.1395,0.1417,0.3846,-0.4622,-1.0798,0.3359,0.0532,0.1459,2,Drowsy
0.0,0.0179,0.0975,0.7707,32.3283,29.7623,14.2228,0.0378,0.6078,3,Absent
0.1462,0.1582,0.1736,0.347,-5.4315,24.777,5.5131,0.0233,0.1127,2,Drowsy
0.1817,0.1638,0.1813,0.2538,-8.3817,10.797,11.841,0.047,0.0512,2,Drowsy
0.3014,0.3284,0.2177,0.3439,65.0654,5.4836,16.3709,0.0247,0.2128,1,Distracted
0.3101,0.2808,0.28,0.2466,38.241,20.8809,0.7811,0.0,0.4203,1,Distracted
0.1278,0.144,0.2186,0.506,-0.3602,7.9112,11.0215,0.0782,0.0904,2,Drowsy
0.1134,0.1919,0.2074,0.4211,5.01,3.0971,-2.8881,0.009,0.0185,2,Drowsy
0.1948,0.1825,0.1334,0.4898,18.8534,8.2594,-3.9709,0.0406,0.0315,2,Drowsy
0.1146,0.0556,0.0799,0.7253,22.7501,44.0285,12.5545,0.0349,0.6769,3,Absent
0.2411,0.1607,0.1883,0.3609,-11.587,2.0903,1.2993,0.0329,0.0416,2,Drowsy
0.3403,0.3005,0.3012,0.2154,43.8503,12.7525,-4.506,0.0585,0.3659,1,Distracted
0.2432,0.3407,0.225,0.3539,35.467,5.1053,6.002,0.0447,0.4867,1,Distracted
0.2239,0.1759,0.1618,0.3609,9.2544,18.8669,9.3172,0.0521,0.021,2,Drowsy
0.2405,0.1898,0.2951,0.2904,27.5819,-6.1917,8.7784,0.0247,0.4057,1,Distracted
0.0775,0.0718,0.0357,0.5514,54.3878,5.1649,2.9008,0.0289,0.3104,3,Absent
0.2677,0.3159,0.2587,0.2719,44.4319,21.7297,1.8574,0.0692,0.3813,1,Distracted
0.0507,0.0,0.1786,0.5815,9.6214,45.0742,0.501,0.0841,0.4325,3,Absent
0.3351,0.2931,0.2989,0.1734,7.114,7.0044,1.689,0.0312,0.04,0,Attentive
0.1368,0.1472,0.099,0.7979,23.1979,17.411,29.1447,0.0646,0.4029,3,Absent
0.3149,0.32,0.3105,0.2919,-1.938,-0.9081,-3.5008,0.0244,0.0734,0,Attentive
0.1324,0.1055,0.0898,0.7453,-15.3339,23.1586,15.6297,0.0564,0.5325,3,Absent
0.1943,0.1637,0.1522,0.4427,-3.8212,16.231,-5.0417,0.0372,0.1044,2,Drowsy
0.3383,0.2823,0.3137,0.2399,1.2586,10.6914,6.1271,0.0281,0.0892,0,Attentive
0.2379,0.335,0.2806,0.2073,-0.2245,4.9057,1.7136,0.0255,0.0098,0,Attentive
0.1713,0.2078,0.1805,0.3112,-0.1655,15.0438,1.8365,0.0,0.0787,2,Drowsy
0.2673,0.2583,0.277,0.245,40.8409,11.9731,9.6413,0.009,0.316,1,Distracted
0.2761,0.3031,0.2421,0.3337,6.534,11.5892,-5.903,0.0324,0.1169,0,Attentive
0.2136,0.3104,0.2411,0.3736,34.4147,-2.4639,-1.8519,0.037,0.3109,1,Distracted
0.1893,0.1924,0.1124,0.425,13.2981,39.5386,-2.0215,0.0485,0.0572,2,Drowsy
0.2575,0.2519,0.2935,0.3472,33.4007,12.0549,5.6859,0.03,0.2411,1,Distracted
0.2887,0.3069,0.3162,0.2392,-3.9837,9.1699,5.6057,0.0108,0.0907,0,Attentive
0.2252,0.3506,0.2529,0.2666,38.9674,4.3465,5.8604,0.0415,0.4461,1,Distracted
0.3049,0.3455,0.274,0.2123,34.2008,-12.2438,7.0214,0.039,0.5176,1,Distracted
0.3505,0.3394,0.2636,0.2498,22.8367,3.7041,-2.3955,0.0386,0.2044,1,Distracted
0.0726,0.0885,0.1303,0.779,-1.2735,34.781,29.2937,0.0455,0.6517,3,Absent
0.3268,0.251,0.2774,0.1596,0.8012,2.6762,2.5705,0.0206,0.0222,0,Attentive
0.1784,0.1403,0.1546,0.4789,-7.3867,9.046,6.7053,0.0597,0.0241,2,Drowsy
0.1053,0.1082,0.0595,0.7192,50.4688,17.8276,10.9272,0.0426,0.874,3,Absent
0.0477,0.0,0.043,0.4763,39.6482,10.897,8.8309,0.0181,0.5688,3,Absent
0.0931,0.1339,0.1055,0.719,23.6269,39.302,11.2047,0.0413,0.1689,3,Absent
0.144,0.1223,0.1453,0.362,7.1586,3.7907,4.9346,0.0656,0.0765,2,Drowsy
0.1285,0.1276,0.0369,0.7368,31.7069,3.2929,21.4855,0.0185,0.0641,3,Absent
0.3058,0.2907,0.3033,0.2424,8.6649,9.6969,-1.9299,0.0067,0.0,0,Attentive
0.0841,0.1237,0.0662,0.6612,5.7163,0.6028,6.2631,0.0438,0.1048,2,Drowsy
0.3227,0.2661,0.2012,0.2686,33.1257,7.7508,1.2352,0.0343,0.3566,1,Distracted
0.3043,0.2898,0.2304,0.2601,27.6494,5.3825,-2.824,0.0525,0.5102,1,Distracted
0.1353,0.2651,0.1539,0.332,5.0585,25.6668,-5.5548,0.0372,0.0991,2,Drowsy
0.2855,0.2904,0.3106,0.2761,-1.5896,2.8295,12.7114,0.0373,0.0631,0,Attentive
0.3199,0.3352,0.3045,0.1852,6.1975,-1.5595,-0.6431,0.0259,0.0871,0,Attentive
0.1221,0.0929,0.0262,0.844,-12.331,27.9546,21.6621,0.0128,0.5424,3,Absent
0.2481,0.3448,0.301,0.2722,10.6124,-4.1481,4.3674,0.0173,0.0754,0,Attentive
0.3034,0.2569,0.323,0.2166,17.9864,10.5603,-0.2366,0.0328,0.052,0,Attentive
0.0391,0.0045,0.083,0.6401,19.9816,8.5303,7.4986,0.0839,0.6382,3,Absent
0.1731,0.1292,0.0583,0.6536,-3.3359,5.4632,16.7933,0.0352,0.3411,3,Absent
0.0334,0.0317,0.0969,0.5411,18.8798,35.8578,18.6476,0.0283,0.832,3,Absent
0.0107,0.0968,0.0607,0.791,5.8314,28.1677,16.3679,0.0297,0.598,3,Absent
0.3188,0.2628,0.2624,0.2127,-2.2923,8.2739,-1.0727,0.0114,0.0317,0,Attentive
0.3255,0.2659,0.288,0.3578,34.0475,12.1446,4.4217,0.0547,0.3242,1,Distracted
0.2658,0.2563,0.2914,0.2451,39.7885,-3.2008,3.5675,0.0557,0.3443,1,Distracted
0.3253,0.2889,0.2273,0.2313,-5.3084,-8.4189,-4.1871,0.0211,0.0899,0,Attentive
0.3011,0.3036,0.3153,0.1989,0.941,-8.6801,3.9961,0.0265,0.0355,0,Attentive
0.2753,0.2784,0.3512,0.25,9.257,-2.5363,-1.8993,0.0308,0.0095,0,Attentive
0.3001,0.3235,0.2199,0.2487,24.066,22.2464,2.6991,0.0469,0.4036,1,Distracted
0.2972,0.2619,0.2712,0.2984,6.1919,10.3503,3.6233,0.0214,0.0,0,Attentive
0.328,0.2574,0.256,0.1737,13.1007,-0.863,14.791,0.0144,0.0555,0,Attentive
0.1181,0.1728,0.1104,0.5798,27.0609,29.3937,3.0634,0.0415,0.7701,3,Absent
0.0673,0.0882,0.099,0.4785,22.8385,13.2481,21.0876,0.0278,0.4291,3,Absent
0.253,0.1437,0.1617,0.377,4.643,18.9625,12.9469,0.032,0.0951,2,Drowsy
0.3134,0.2934,0.2975,0.31,45.6133,12.8815,7.1531,0.0538,0.2835,1,Distracted
0.3085,0.2898,0.299,0.251,-3.4194,7.0525,4.3002,0.0354,0.0877,0,Attentive
0.3151,0.2904,0.2743,0.2438,5.4724,-1.5898,0.8214,0.0106,0.0836,0,Attentive
0.2091,0.1743,0.2113,0.4648,13.737,-4.1776,2.2561,0.0386,0.0,2,Drowsy
0.1413,0.0754,0.1442,0.6903,21.7957,-17.489,4.4567,0.0506,0.5897,3,Absent
0.1177,0.1069,0.0871,0.5982,12.6788,16.973,0.218,0.0488,0.7284,3,Absent
0.2011,0.2011,0.1577,0.4648,-16.2514,13.6558,5.2486,0.0391,0.0808,2,Drowsy
0.3198,0.2826,0.2637,0.2692,14.0484,8.1776,9.1306,0.0368,0.5021,1,Distracted
0.0991,0.2018,0.2101,0.5043,-1.2649,6.0472,0.2586,0.0316,0.0316,2,Drowsy
0.2144,0.1597,0.1331,0.2818,14.5288,0.3593,2.3724,0.0664,0.0154,2,Drowsy
0.2077,0.2341,0.2316,0.4205,-3.898,5.4501,-1.9077,0.0357,0.0663,2,Drowsy
0.229,0.2806,0.2935,0.2707,43.5665,10.9901,1.8655,0.0187,0.4311,1,Distracted
0.1739,0.2354,0.1647,0.5639,1.5484,9.3994,-1.6845,0.018,0.109,2,Drowsy
0.1042,0.1413,0.1802,0.459,-7.2454,-4.2917,4.2812,0.0119,0.0133,2,Drowsy
0.1976,0.1677,0.1693,0.3883,9.5886,14.7904,3.6779,0.0128,0.0961,2,Drowsy
0.1574,0.1553,0.2096,0.3614,-10.0461,-7.7368,-3.3519,0.0672,0.0806,2,Drowsy
0.1718,0.2314,0.1378,0.4406,7.1967,-1.3641,9.1588,0.0502,0.0156,2,Drowsy
0.3003,0.2606,0.2734,0.2347,-1.8761,1.6912,2.2832,0.0253,0.0479,0,Attentive
0.1444,0.1297,0.1704,0.6077,-0.0436,-0.7184,7.2597,0.0435,0.0,2,Drowsy
0.3586,0.2982,0.2813,0.2708,12.337,2.8386,8.3929,0.0308,0.0177,0,Attentive
0.1247,0.1155,0.2521,0.3971,2.5141,-0.9021,8.7417,0.0244,0.0603,2,Drowsy
0.2,0.2015,0.182,0.4425,12.3562,9.168,10.9955,0.0524,0.0553,2,Drowsy
0.0721,0.0689,0.07,0.3586,10.5194,30.6976,14.7311,0.0114,0.7429,3,Absent
0.2702,0.2695,0.2653,0.17,-6.7383,4.1162,-2.4639,0.0251,0.051,0,Attentive
0.2518,0.2696,0.2279,0.2852,49.9676,11.3549,14.2479,0.0567,0.4278,1,Distracted
0.3336,0.3004,0.2955,0.2445,13.3365,-2.2442,8.5775,0.0221,0.0452,0,Attentive
0.298,0.3129,0.3185,0.3786,-14.9955,7.2611,-0.7857,0.0141,0.0314,0,Attentive
0.1791,0.1592,0.2015,0.3356,-1.4296,15.995,3.3794,0.0158,0.0204,2,Drowsy
0.2877,0.2911,0.2912,0.2717,30.4709,41.5777,10.4407,0.0383,0.3267,1,Distracted
0.3473,0.3659,0.2595,0.16,9.8218,23.2188,4.7176,0.0337,0.1709,1,Distracted
0.2226,0.1494,0.196,0.4804,16.6896,7.6666,-4.7738,0.0529,0.1655,2,Drowsy
0.2445,0.3211,0.216,0.377,30.8841,2.2749,9.4386,0.0597,0.4618,1,Distracted
0.1475,0.218,0.1376,0.5177,-4.6489,14.5884,4.0861,0.0667,0.1257,2,Drowsy
0.1407,0.0209,0.1009,0.7016,3.1618,26.9096,18.3997,0.0446,0.7226,3,Absent
0.1633,0.1384,0.2004,0.4356,-7.3219,25.852,2.2376,0.0324,0.0864,2,Drowsy
0.2068,0.0804,0.1567,0.3734,1.7427,-6.8515,6.0194,0.0145,0.1253,2,Drowsy
0.3084,0.2744,0.2579,0.316,39.6285,1.9011,13.5142,0.0359,0.423,1,Distracted
0.1585,0.2406,0.1756,0.6571,-9.9254,3.823,-3.7364,0.0158,0.0469,2,Drowsy
0.207,0.1714,0.1997,0.4355,18.5869,8.6457,15.7036,0.047,0.0715,2,Drowsy
0.2087,0.1635,0.1197,0.5034,3.3393,8.2569,9.438,0.0552,0.1568,2,Drowsy
0.1122,0.1386,0.096,0.6426,16.8873,16.5302,0.8882,0.0294,0.4667,3,Absent
0.1061,0.0143,0.0664,0.6197,40.0332,22.1006,26.4602,0.0666,0.6597,3,Absent
0.1825,0.2115,0.1814,0.2793,13.0583,-8.0236,1.916,0.0641,0.0657,2,Drowsy
0.2426,0.2979,0.2658,0.3494,10.2909,3.7403,8.3185,0.0115,0.0663,0,Attentive
0.1143,0.0638,0.1639,0.709,2.5587,23.8477,21.4262,0.0294,0.3395,3,Absent
0.2115,0.1456,0.1416,0.4111,3.8609,6.0646,-5.3835,0.0744,0.069,2,Drowsy
0.0919,0.1282,0.0363,0.6624,-25.1409,15.927,27.8727,0.0282,0.5854,3,Absent
0.2518,0.3525,0.3345,0.1854,8.5177,-0.5208,3.3174,0.0229,0.043,0,Attentive
0.2926,0.2532,0.2747,0.1508,37.693,13.4962,5.801,0.0,0.2234,1,Distracted
0.1507,0.1878,0.167,0.6728,2.6998,10.6817,8.7188,0.0585,0.0893,2,Drowsy
0.0799,0.1457,0.0961,0.7131,16.9822,31.89,18.6279,0.0513,0.4014,3,Absent
0.1127,0.1023,0.0197,0.5062,10.8161,29.6546,-1.5652,0.0447,0.5147,3,Absent
0.2868,0.2634,0.3047,0.2941,35.6781,25.5835,8.9738,0.0162,0.3414,1,Distracted
0.3642,0.1975,0.252,0.281,30.6184,-1.0415,-0.7476,0.0102,0.3213,1,Distracted
0.1053,0.0318,0.0219,0.5203,59.1672,-9.671,20.2335,0.0275,0.48,3,Absent
0.1024,0.0,0.121,0.958,-17.6062,15.6889,13.7359,0.0763,0.9712,3,Absent
0.2366,0.0261,0.0778,0.6527,19.9579,-6.0807,20.9592,0.0209,0.8372,3,Absent
0.2002,0.1991,0.1316,0.4378,6.1221,4.5097,5.5735,0.0561,0.0788,2,Drowsy
0.2709,0.3033,0.2843,0.2747,-19.837,-2.998,-3.6303,0.0174,0.0339,0,Attentive
0.3467,0.2705,0.2634,0.1758,39.0617,11.4889,-4.0907,0.0391,0.3002,1,Distracted
0.3351,0.304,0.302,0.2777,-3.8936,3.2102,-8.7619,0.0288,0.0032,0,Attentive
0.2114,0.1421,0.1695,0.5977,-1.773,8.5334,-9.1221,0.0104,0.0863,2,Drowsy
0.1427,0.2285,0.2079,0.5416,14.1124,11.3414,11.405,0.0476,0.0712,2,Drowsy
0.2308,0.2479,0.2636,0.262,29.6363,12.1931,5.2118,0.0155,0.1324,1,Distracted
0.322,0.3376,0.32,0.353,7.4698,1.9047,3.7146,0.0324,0.0266,0,Attentive
0.2488,0.2605,0.2082,0.2365,28.2758,8.2464,5.7905,0.0372,0.3485,1,Distracted
0.3433,0.2623,0.3203,0.2361,0.7619,8.5326,3.7003,0.0257,0.079,0,Attentive
0.2631,0.1586,0.1954,0.4646,6.822,11.4327,8.4068,0.0453,0.089,2,Drowsy
0.1673,0.2008,0.1941,0.6298,-2.8221,8.3738,0.5022,0.0092,0.1154,2,Drowsy
0.0991,0.1871,0.0868,0.7042,25.9082,38.3045,9.9321,0.0745,0.3038,3,Absent
0.2627,0.3024,0.2604,0.3201,26.3775,28.3212,7.0686,0.0176,0.2911,1,Distracted
0.2769,0.2589,0.334,0.2061,35.1408,15.2744,-4.666,0.0116,0.3352,1,Distracted
0.0648,0.1705,0.0176,0.6404,11.1973,34.4089,19.2428,0.0,0.7979,3,Absent
0.3687,0.2583,0.2589,0.3011,22.518,12.6899,4.8195,0.0259,0.0756,0,Attentive
0.1067,0.0045,0.0365,0.5312,-12.3337,36.2741,-8.8576,0.0603,0.7123,3,Absent
0.0705,0.0665,0.0545,0.8054,20.227,0.9617,10.3925,0.0539,0.7296,3,Absent
0.1473,0.2609,0.1984,0.3556,-5.3693,18.0245,-1.1872,0.0771,0.0,2,Drowsy
0.0625,0.1166,0.1289,0.8445,33.8009,57.79,8.103,0.025,0.8439,3,Absent
0.1903,0.2138,0.1799,0.2889,7.0897,7.5628,3.2175,0.0291,0.0835,2,Drowsy
0.2899,0.3103,0.3389,0.2927,6.3189,6.243,2.2176,0.0256,0.0,0,Attentive
0.0204,0.126,0.1135,0.6152,16.4255,30.894,12.592,0.0,0.6474,3,Absent
0.1197,0.1382,0.1504,0.5173,27.3533,5.5777,2.9529,0.0608,0.5655,3,Absent
0.1172,0.0959,0.071,0.572,25.6894,45.6153,4.1838,0.1073,0.7899,3,Absent
0.1579,0.1653,0.139,0.5178,3.5816,5.533,-1.5518,0.0168,0.1574,2,Drowsy
0.1907,0.2315,0.2064,0.2993,2.291,0.5697,6.8404,0.0585,0.0841,2,Drowsy
0.1735,0.191,0.1597,0.1606,13.5422,22.3575,0.938,0.0187,0.0745,2,Drowsy
0.2952,0.2725,0.3023,0.1718,4.1474,9.1007,-4.256,0.0047,0.0974,0,Attentive
0.2718,0.3394,0.2563,0.2709,38.0802,0.1085,2.5171,0.0323,0.3547,1,Distracted
0.1767,0.088,0.0737,0.5152,-5.9846,-6.6096,5.4499,0.0,0.7658,3,Absent
0.1153,0.0775,0.0366,0.708,4.6438,43.6469,20.9341,0.0417,0.5719,3,Absent
0.2687,0.2545,0.334,0.1948,36.3737,8.9147,9.961,0.0279,0.1742,1,Distracted
0.0337,0.1131,0.0845,0.5289,-16.4118,24.7465,5.4686,0.0828,0.5528,3,Absent
0.1621,0.1791,0.1731,0.5957,-4.9912,3.0307,-5.5793,0.0702,0.0701,2,Drowsy
0.1413,0.1688,0.1709,0.5697,9.5623,10.1061,3.9853,0.0188,0.0,2,Drowsy
0.3224,0.316,0.2444,0.2148,26.585,19.7614,-4.4579,0.0379,0.3863,1,Distracted
0.256,0.3294,0.2833,0.3837,39.9651,12.4245,5.4092,0.0464,0.1762,1,Distracted
0.2037,0.1421,0.228,0.4046,-3.195,12.882,12.0381,0.0483,0.1304,2,Drowsy
0.1696,0.2168,0.2174,0.3353,-8.2474,2.1849,9.226,0.0643,0.043,2,Drowsy
0.0494,0.1113,0.1033,0.5484,57.0134,47.2153,22.2604,0.0629,0.616,3,Absent
0.3374,0.3159,0.2743,0.3427,76.1469,11.1515,-2.8704,0.0183,0.4125,1,Distracted
0.1598,0.1832,0.2164,0.2508,1.6958,19.0645,1.4407,0.0709,0.1366,2,Drowsy
0.0228,0.0746,0.0626,0.513,34.9503,46.5814,26.5511,0.0284,0.54,3,Absent
0.276,0.2896,0.3193,0.1973,6.4225,-8.9133,-0.8067,0.0167,0.1002,0,Attentive
0.1845,0.1361,0.1891,0.4336,-11.1082,-0.562,7.9746,0.0789,0.0947,2,Drowsy
0.2912,0.2579,0.2592,0.3662,38.4148,4.3895,3.495,0.0629,0.3265,1,Distracted
0.2989,0.3469,0.2345,0.2911,3.6964,0.9069,2.4588,0.0001,0.0434,0,Attentive
0.2638,0.2852,0.2676,0.2819,26.7994,21.0867,13.5396,0.0273,0.2114,1,Distracted
0.1929,0.1487,0.2042,0.391,9.9964,5.8071,-4.6052,0.0204,0.0628,2,Drowsy
0.2925,0.2988,0.2954,0.2693,11.539,0.8238,13.5216,0.0337,0.3177,1,Distracted
0.2813,0.3224,0.3008,0.2845,11.7017,7.8413,3.3656,0.01,0.0499,0,Attentive
0.2644,0.2881,0.3134,0.2546,-3.8123,3.0439,-5.6577,0.0315,0.0438,0,Attentive
0.1404,0.1744,0.2418,0.5151,-6.9531,-2.1988,4.7591,0.0125,0.0,2,Drowsy
0.0722,0.0,0.0992,0.4679,3.2211,38.2575,29.1638,0.0612,0.6051,3,Absent
0.3374,0.2798,0.307,0.2082,20.1612,-5.3132,3.5491,0.0263,0.0624,0,Attentive
0.0832,0.0,0.0576,0.6905,-11.8916,-18.5671,-13.0724,0.0898,0.5346,3,Absent
0.2812,0.3014,0.3013,0.2249,-7.9797,5.2608,1.695,0.025,0.034,0,Attentive
0.0776,0.0432,0.0792,0.7007,-6.1654,17.7057,5.0888,0.0804,0.4401,3,Absent
0.3342,0.26,0.2986,0.2182,64.3492,19.3638,3.8444,0.0145,0.3386,1,Distracted
0.302,0.3155,0.2609,0.2235,9.3541,-5.78,3.4678,0.0064,0.064,0,Attentive
0.2999,0.2368,0.2445,0.244,39.7357,13.583,-0.0586,0.0067,0.3782,1,Distracted
0.3597,0.3101,0.3074,0.2452,58.3679,12.677,10.1187,0.0279,0.3232,1,Distracted
0.3243,0.2918,0.2938,0.2316,29.4894,8.2387,-4.2047,0.0,0.2899,1,Distracted
0.2826,0.2977,0.2985,0.2913,-5.5283,2.6392,11.56,0.0316,0.0905,0,Attentive
0.1693,0.0779,0.1332,0.3623,12.7738,13.5049,1.2303,0.0546,0.1155,2,Drowsy
0.1344,0.1322,0.0413,0.7959,29.0615,4.3865,20.3862,0.0193,0.8713,3,Absent
0.2851,0.2765,0.281,0.1614,6.7723,-9.818,-4.1422,0.0,0.0474,0,Attentive
0.3228,0.3084,0.3026,0.2469,-3.0317,1.0353,-6.4648,0.019,0.0203,0,Attentive
